Time;Open;High;Low;Close;Id
2023-06-07;1892.08;1893.18;1813.68;1883.24;ethereum
2023-06-11;1832.32;1846.03;1754.67;1754.67;ethereum
2023-06-15;1751.72;1751.72;1650.68;1650.68;ethereum
2023-06-19;1664.98;1726.37;1664.98;1719.27;ethereum
2023-06-23;1734.79;1892.9;1734.79;1874.18;ethereum
2023-06-27;1891.35;1899.15;1859.8;1859.8;ethereum
2023-06-30;1890.01;1890.01;1828.46;1853.45;ethereum
2023-07-03;1934.05;1934.05;1924.57;1933.96;ethereum
2023-07-07;1953.78;1953.78;1855.47;1855.47;ethereum
2023-07-11;1869.32;1875.27;1864.87;1875.27;ethereum
2023-07-15;1875.87;2003.25;1873.51;1935.94;ethereum
2023-07-19;1931.39;1931.39;1897.2;1897.2;ethereum
2023-07-23;1889.22;1891.47;1858.31;1858.31;ethereum
2023-07-27;1887.83;1887.83;1850.43;1871.53;ethereum
2023-07-31;1858.78;1880.92;1858.78;1861.87;ethereum
2023-08-03;1857.28;1869.75;1838.01;1838.01;ethereum
2023-08-07;1835.7;1835.7;1826.71;1826.71;ethereum
2023-08-11;1826.93;1856.84;1826.93;1850.88;ethereum
2023-08-15;1847.54;1848.51;1839.51;1843.51;ethereum
2023-08-19;1826.91;1826.91;1660.68;1660.68;ethereum
2023-08-23;1669.23;1682.46;1666.84;1666.84;ethereum
